finding_id,resource_id,misconfiguration_type,severity,cvss_score,detected_at,status,remediation_guidance,compliance_controls
find-40bf760fac,res-c620ff8504,NO_BACKUP_POLICY,Medium,4.9,2026-03-10T15:01:58Z,ACKNOWLEDGED,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-8e73130fa9,res-c620ff8504,OUTDATED_TLS,High,6.8,2026-03-03T15:01:58Z,RESOLVED,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-98a8878677,res-b978887cf6,NO_BACKUP_POLICY,Medium,5.3,2026-02-28T15:01:58Z,RESOLVED,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-81d81dad4d,res-b978887cf6,OUTDATED_TLS,High,7.1,2026-03-01T15:01:58Z,OPEN,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-4362ea7e05,res-fde42aa41f,PUBLIC_ACCESS_ENABLED,Critical,8.8,2026-03-08T15:01:58Z,ACKNOWLEDGED,Disable public access block settings and restrict bucket/blob policy to specific principals.,SOC2-CC6.1|ISO27001-A.9.4|PCI-DSS-7.2
find-5463442bf9,res-fde42aa41f,MFA_NOT_ENFORCED,High,7.3,2026-03-02T15:01:58Z,OPEN,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-3be33239b3,res-fde42aa41f,OVERPRIVILEGED_IAM_ROLE,High,7.7,2026-02-26T15:01:58Z,OPEN,Apply least-privilege by scoping IAM policies to required actions and resources only.,SOC2-CC6.3|ISO27001-A.9.2|NIST-AC-6
find-fcaeaf9935,res-fde42aa41f,OUTDATED_TLS,High,6.9,2026-03-21T15:01:58Z,ACKNOWLEDGED,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-2461229fee,res-65d77cef41,ENCRYPTION_DISABLED,High,7.4,2026-03-17T15:01:58Z,OPEN,Enable server-side encryption using a managed or customer-managed key (KMS/CMK).,SOC2-CC6.7|ISO27001-A.10.1|PCI-DSS-3.4|NIST-SC-28
find-0bf02a8555,res-65d77cef41,MFA_NOT_ENFORCED,High,6.9,2026-03-04T15:01:58Z,OPEN,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-5f3a2cc405,res-65d77cef41,LOGGING_DISABLED,Medium,5.3,2026-03-16T15:01:58Z,OPEN,Enable audit/access logging and route logs to a centralized SIEM or log archive.,SOC2-CC7.2|ISO27001-A.12.4|NIST-AU-2
find-03d486bb54,res-65d77cef41,NO_BACKUP_POLICY,Medium,5.4,2026-02-25T15:01:58Z,OPEN,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-ce2264aa66,res-65d77cef41,OUTDATED_TLS,High,6.8,2026-03-13T15:01:58Z,ACKNOWLEDGED,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-b5d83759b9,res-65d77cef41,DEFAULT_ADMIN_CREDENTIALS,Critical,9.5,2026-03-05T15:01:58Z,OPEN,Rotate all default credentials immediately; enforce strong password policy.,CIS-4.2|NIST-IA-5|PCI-DSS-2.1
find-9f51c03851,res-65d77cef41,UNROTATED_KEYS,High,7.7,2026-02-25T15:01:58Z,RESOLVED,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-78f4c48ae4,res-427a6265ad,PUBLIC_ACCESS_ENABLED,Critical,8.9,2026-03-04T15:01:58Z,OPEN,Disable public access block settings and restrict bucket/blob policy to specific principals.,SOC2-CC6.1|ISO27001-A.9.4|PCI-DSS-7.2
find-db8a2409f4,res-427a6265ad,ENCRYPTION_DISABLED,High,7.6,2026-03-20T15:01:58Z,OPEN,Enable server-side encryption using a managed or customer-managed key (KMS/CMK).,SOC2-CC6.7|ISO27001-A.10.1|PCI-DSS-3.4|NIST-SC-28
find-a58c0d20ce,res-427a6265ad,MFA_NOT_ENFORCED,High,7.4,2026-03-13T15:01:58Z,OPEN,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-467c5e14aa,res-427a6265ad,NO_BACKUP_POLICY,Medium,5.0,2026-02-25T15:01:58Z,OPEN,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-cb02231515,res-427a6265ad,MISSING_RESOURCE_TAGS,Low,2.5,2026-03-19T15:01:58Z,ACKNOWLEDGED,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-9dece40dd8,res-9983a2c0b5,ENCRYPTION_DISABLED,High,7.5,2026-03-19T15:01:58Z,ACKNOWLEDGED,Enable server-side encryption using a managed or customer-managed key (KMS/CMK).,SOC2-CC6.7|ISO27001-A.10.1|PCI-DSS-3.4|NIST-SC-28
find-b13c9a0d59,res-9983a2c0b5,MFA_NOT_ENFORCED,High,7.0,2026-02-23T15:01:58Z,OPEN,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-7633fa7f4a,res-9983a2c0b5,LOGGING_DISABLED,Medium,5.2,2026-02-26T15:01:58Z,RESOLVED,Enable audit/access logging and route logs to a centralized SIEM or log archive.,SOC2-CC7.2|ISO27001-A.12.4|NIST-AU-2
find-9273d51784,res-9983a2c0b5,OPEN_RDP_PORT,Critical,8.6,2026-03-02T15:01:58Z,ACKNOWLEDGED,Restrict RDP (port 3389) to VPN range only; consider disabling and using session manager.,CIS-5.3|NIST-SC-7|PCI-DSS-1.3
find-42a7ea1eea,res-9983a2c0b5,NO_BACKUP_POLICY,Medium,5.2,2026-02-23T15:01:58Z,OPEN,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-1a0615a1cd,res-9983a2c0b5,OUTDATED_TLS,High,7.2,2026-03-18T15:01:58Z,ACKNOWLEDGED,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-e37e465d55,res-9983a2c0b5,DEFAULT_ADMIN_CREDENTIALS,Critical,9.3,2026-03-08T15:01:58Z,OPEN,Rotate all default credentials immediately; enforce strong password policy.,CIS-4.2|NIST-IA-5|PCI-DSS-2.1
find-3645880605,res-9983a2c0b5,MISSING_RESOURCE_TAGS,Low,2.7,2026-03-14T15:01:58Z,OPEN,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-74cc81494f,res-9983a2c0b5,UNROTATED_KEYS,High,7.1,2026-03-04T15:01:58Z,OPEN,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-b4bfb2002d,res-8e3baf2888,MFA_NOT_ENFORCED,High,7.2,2026-02-25T15:01:58Z,OPEN,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-25c7d49bda,res-8e3baf2888,LOGGING_DISABLED,Medium,5.6,2026-03-16T15:01:58Z,OPEN,Enable audit/access logging and route logs to a centralized SIEM or log archive.,SOC2-CC7.2|ISO27001-A.12.4|NIST-AU-2
find-0eadb2851b,res-8e3baf2888,OPEN_RDP_PORT,Critical,8.7,2026-02-25T15:01:58Z,RESOLVED,Restrict RDP (port 3389) to VPN range only; consider disabling and using session manager.,CIS-5.3|NIST-SC-7|PCI-DSS-1.3
find-4cc3e546b3,res-8e3baf2888,OVERPRIVILEGED_IAM_ROLE,High,7.7,2026-03-18T15:01:58Z,OPEN,Apply least-privilege by scoping IAM policies to required actions and resources only.,SOC2-CC6.3|ISO27001-A.9.2|NIST-AC-6
find-f11d0acfae,res-8e3baf2888,NO_BACKUP_POLICY,Medium,5.2,2026-03-01T15:01:58Z,OPEN,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-31d7546bdc,res-8e3baf2888,OUTDATED_TLS,High,6.7,2026-03-12T15:01:58Z,OPEN,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-902e02ec53,res-8e3baf2888,UNROTATED_KEYS,High,7.3,2026-03-08T15:01:58Z,ACKNOWLEDGED,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-6b28cd9405,res-d3238bee1f,PUBLIC_ACCESS_ENABLED,Critical,9.0,2026-02-25T15:01:58Z,OPEN,Disable public access block settings and restrict bucket/blob policy to specific principals.,SOC2-CC6.1|ISO27001-A.9.4|PCI-DSS-7.2
find-9628a69370,res-d3238bee1f,MFA_NOT_ENFORCED,High,7.3,2026-02-20T15:01:58Z,RESOLVED,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-ed62c8f92e,res-d3238bee1f,OPEN_RDP_PORT,Critical,8.9,2026-03-17T15:01:58Z,ACKNOWLEDGED,Restrict RDP (port 3389) to VPN range only; consider disabling and using session manager.,CIS-5.3|NIST-SC-7|PCI-DSS-1.3
find-47cd98eee0,res-d3238bee1f,MISSING_RESOURCE_TAGS,Low,2.6,2026-03-03T15:01:58Z,ACKNOWLEDGED,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-2b51b70df0,res-d3238bee1f,UNROTATED_KEYS,High,7.6,2026-03-04T15:01:58Z,ACKNOWLEDGED,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-844544649f,res-8a0646529c,ENCRYPTION_DISABLED,High,7.5,2026-03-21T15:01:58Z,RESOLVED,Enable server-side encryption using a managed or customer-managed key (KMS/CMK).,SOC2-CC6.7|ISO27001-A.10.1|PCI-DSS-3.4|NIST-SC-28
find-f5d8042e04,res-8a0646529c,LOGGING_DISABLED,Medium,5.6,2026-03-04T15:01:58Z,OPEN,Enable audit/access logging and route logs to a centralized SIEM or log archive.,SOC2-CC7.2|ISO27001-A.12.4|NIST-AU-2
find-312ba11d94,res-8a0646529c,OPEN_SSH_PORT,Critical,8.8,2026-03-07T15:01:58Z,OPEN,Restrict SSH (port 22) ingress to specific IP ranges or use a bastion/jump host.,CIS-5.2|NIST-SC-7|PCI-DSS-1.3
find-e4f206f6ba,res-8a0646529c,OPEN_RDP_PORT,Critical,8.7,2026-03-18T15:01:58Z,OPEN,Restrict RDP (port 3389) to VPN range only; consider disabling and using session manager.,CIS-5.3|NIST-SC-7|PCI-DSS-1.3
find-4d97c2757c,res-8a0646529c,OVERPRIVILEGED_IAM_ROLE,High,8.0,2026-03-02T15:01:58Z,RESOLVED,Apply least-privilege by scoping IAM policies to required actions and resources only.,SOC2-CC6.3|ISO27001-A.9.2|NIST-AC-6
find-3d0971cd1a,res-8a0646529c,DEFAULT_ADMIN_CREDENTIALS,Critical,9.3,2026-03-09T15:01:58Z,OPEN,Rotate all default credentials immediately; enforce strong password policy.,CIS-4.2|NIST-IA-5|PCI-DSS-2.1
find-e230eb2672,res-e5c631d620,ENCRYPTION_DISABLED,High,7.8,2026-03-02T15:01:58Z,OPEN,Enable server-side encryption using a managed or customer-managed key (KMS/CMK).,SOC2-CC6.7|ISO27001-A.10.1|PCI-DSS-3.4|NIST-SC-28
find-a2a3dbed28,res-e5c631d620,MFA_NOT_ENFORCED,High,7.3,2026-02-20T15:01:58Z,ACKNOWLEDGED,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-d3ea679363,res-e5c631d620,LOGGING_DISABLED,Medium,5.2,2026-03-09T15:01:58Z,RESOLVED,Enable audit/access logging and route logs to a centralized SIEM or log archive.,SOC2-CC7.2|ISO27001-A.12.4|NIST-AU-2
find-f8cdb255ce,res-e5c631d620,OPEN_SSH_PORT,Critical,9.1,2026-03-12T15:01:58Z,OPEN,Restrict SSH (port 22) ingress to specific IP ranges or use a bastion/jump host.,CIS-5.2|NIST-SC-7|PCI-DSS-1.3
find-223ae6a90d,res-e5c631d620,OPEN_RDP_PORT,Critical,9.1,2026-03-12T15:01:58Z,OPEN,Restrict RDP (port 3389) to VPN range only; consider disabling and using session manager.,CIS-5.3|NIST-SC-7|PCI-DSS-1.3
find-26f9d31b12,res-e5c631d620,OVERPRIVILEGED_IAM_ROLE,High,7.9,2026-03-11T15:01:58Z,RESOLVED,Apply least-privilege by scoping IAM policies to required actions and resources only.,SOC2-CC6.3|ISO27001-A.9.2|NIST-AC-6
find-c2c851cb67,res-e5c631d620,NO_BACKUP_POLICY,Medium,5.0,2026-03-11T15:01:58Z,OPEN,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-b4c63787f1,res-1711ed7197,OPEN_SSH_PORT,Critical,9.2,2026-03-18T15:01:58Z,OPEN,Restrict SSH (port 22) ingress to specific IP ranges or use a bastion/jump host.,CIS-5.2|NIST-SC-7|PCI-DSS-1.3
find-5d0510980f,res-1711ed7197,OVERPRIVILEGED_IAM_ROLE,High,7.9,2026-02-28T15:01:58Z,ACKNOWLEDGED,Apply least-privilege by scoping IAM policies to required actions and resources only.,SOC2-CC6.3|ISO27001-A.9.2|NIST-AC-6
find-bb4d2cbdf1,res-1711ed7197,NO_BACKUP_POLICY,Medium,4.9,2026-02-25T15:01:58Z,RESOLVED,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-1be9ebf23d,res-1711ed7197,OUTDATED_TLS,High,7.0,2026-02-27T15:01:58Z,OPEN,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-e6561b8e91,res-1711ed7197,CROSS_ACCOUNT_ACCESS,High,7.9,2026-03-20T15:01:58Z,RESOLVED,Review cross-account trust policies; remove unauthorized external account access.,SOC2-CC6.6|NIST-AC-4
find-8c589e9312,res-1711ed7197,UNROTATED_KEYS,High,7.3,2026-03-19T15:01:58Z,OPEN,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-fb6d5b9696,res-b2228b099b,MFA_NOT_ENFORCED,High,7.2,2026-03-14T15:01:58Z,ACKNOWLEDGED,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-e9d6ad8c9b,res-b2228b099b,NO_BACKUP_POLICY,Medium,5.3,2026-02-25T15:01:58Z,OPEN,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-7a87ee2ac8,res-b2228b099b,DEFAULT_ADMIN_CREDENTIALS,Critical,9.5,2026-03-08T15:01:58Z,OPEN,Rotate all default credentials immediately; enforce strong password policy.,CIS-4.2|NIST-IA-5|PCI-DSS-2.1
find-fca91337d9,res-b2228b099b,MISSING_RESOURCE_TAGS,Low,2.4,2026-02-27T15:01:58Z,OPEN,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-b8af284b1c,res-b2228b099b,UNROTATED_KEYS,High,7.5,2026-03-03T15:01:58Z,OPEN,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-96235d09d8,res-3c7e62cf2b,ENCRYPTION_DISABLED,High,7.4,2026-03-20T15:01:58Z,OPEN,Enable server-side encryption using a managed or customer-managed key (KMS/CMK).,SOC2-CC6.7|ISO27001-A.10.1|PCI-DSS-3.4|NIST-SC-28
find-8b540f3583,res-3c7e62cf2b,MFA_NOT_ENFORCED,High,7.1,2026-03-21T15:01:58Z,OPEN,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-576db148c9,res-3c7e62cf2b,OVERPRIVILEGED_IAM_ROLE,High,7.9,2026-03-12T15:01:58Z,ACKNOWLEDGED,Apply least-privilege by scoping IAM policies to required actions and resources only.,SOC2-CC6.3|ISO27001-A.9.2|NIST-AC-6
find-14c3acefdd,res-3c7e62cf2b,OUTDATED_TLS,High,7.2,2026-03-03T15:01:58Z,OPEN,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-3cf6d42508,res-3c7e62cf2b,DEFAULT_ADMIN_CREDENTIALS,Critical,9.4,2026-02-20T15:01:58Z,OPEN,Rotate all default credentials immediately; enforce strong password policy.,CIS-4.2|NIST-IA-5|PCI-DSS-2.1
find-ab600bfbfa,res-3c7e62cf2b,MISSING_RESOURCE_TAGS,Low,2.4,2026-02-22T15:01:58Z,OPEN,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-8bf8a6a800,res-3c7e62cf2b,UNROTATED_KEYS,High,7.3,2026-02-22T15:01:58Z,RESOLVED,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-df173c43a8,res-e5beb055c8,PUBLIC_ACCESS_ENABLED,Critical,9.1,2026-03-06T15:01:58Z,OPEN,Disable public access block settings and restrict bucket/blob policy to specific principals.,SOC2-CC6.1|ISO27001-A.9.4|PCI-DSS-7.2
find-59a7afdf18,res-e5beb055c8,ENCRYPTION_DISABLED,High,7.4,2026-03-08T15:01:58Z,OPEN,Enable server-side encryption using a managed or customer-managed key (KMS/CMK).,SOC2-CC6.7|ISO27001-A.10.1|PCI-DSS-3.4|NIST-SC-28
find-3ae19c7efb,res-e5beb055c8,MFA_NOT_ENFORCED,High,7.1,2026-02-24T15:01:58Z,OPEN,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-8fd5b8b970,res-e5beb055c8,OVERPRIVILEGED_IAM_ROLE,High,8.1,2026-02-22T15:01:58Z,OPEN,Apply least-privilege by scoping IAM policies to required actions and resources only.,SOC2-CC6.3|ISO27001-A.9.2|NIST-AC-6
find-8aa70bc2e9,res-e5beb055c8,NO_BACKUP_POLICY,Medium,5.0,2026-03-11T15:01:58Z,ACKNOWLEDGED,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-717901fd13,res-e5beb055c8,OUTDATED_TLS,High,7.0,2026-03-07T15:01:58Z,OPEN,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-8d20203b09,res-30406bb8b5,OPEN_RDP_PORT,Critical,9.0,2026-03-11T15:01:58Z,OPEN,Restrict RDP (port 3389) to VPN range only; consider disabling and using session manager.,CIS-5.3|NIST-SC-7|PCI-DSS-1.3
find-f4696f3f0e,res-30406bb8b5,NO_BACKUP_POLICY,Medium,5.4,2026-03-05T15:01:58Z,OPEN,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-8f57d2e4f5,res-30406bb8b5,OUTDATED_TLS,High,7.2,2026-03-17T15:01:58Z,OPEN,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-ce9ce52fae,res-30406bb8b5,MISSING_RESOURCE_TAGS,Low,2.3,2026-03-13T15:01:58Z,ACKNOWLEDGED,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-fc4ec2a52b,res-996ad334d4,PUBLIC_ACCESS_ENABLED,Critical,9.3,2026-02-24T15:01:58Z,RESOLVED,Disable public access block settings and restrict bucket/blob policy to specific principals.,SOC2-CC6.1|ISO27001-A.9.4|PCI-DSS-7.2
find-7209e6b5aa,res-996ad334d4,LOGGING_DISABLED,Medium,5.2,2026-02-25T15:01:58Z,ACKNOWLEDGED,Enable audit/access logging and route logs to a centralized SIEM or log archive.,SOC2-CC7.2|ISO27001-A.12.4|NIST-AU-2
find-d7ee77f6a3,res-996ad334d4,OPEN_SSH_PORT,Critical,9.0,2026-03-20T15:01:58Z,ACKNOWLEDGED,Restrict SSH (port 22) ingress to specific IP ranges or use a bastion/jump host.,CIS-5.2|NIST-SC-7|PCI-DSS-1.3
find-e420378f67,res-996ad334d4,OPEN_RDP_PORT,Critical,8.6,2026-03-02T15:01:58Z,ACKNOWLEDGED,Restrict RDP (port 3389) to VPN range only; consider disabling and using session manager.,CIS-5.3|NIST-SC-7|PCI-DSS-1.3
find-c3811ba67d,res-996ad334d4,NO_BACKUP_POLICY,Medium,5.2,2026-03-20T15:01:58Z,OPEN,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-e713faadf0,res-996ad334d4,CROSS_ACCOUNT_ACCESS,High,7.3,2026-03-08T15:01:58Z,RESOLVED,Review cross-account trust policies; remove unauthorized external account access.,SOC2-CC6.6|NIST-AC-4
find-61c1b3cb15,res-d3799f0227,MFA_NOT_ENFORCED,High,7.0,2026-03-16T15:01:58Z,OPEN,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-7081f179d4,res-d3799f0227,LOGGING_DISABLED,Medium,5.2,2026-02-25T15:01:58Z,OPEN,Enable audit/access logging and route logs to a centralized SIEM or log archive.,SOC2-CC7.2|ISO27001-A.12.4|NIST-AU-2
find-8149c20b24,res-d3799f0227,OPEN_SSH_PORT,Critical,9.2,2026-02-21T15:01:58Z,OPEN,Restrict SSH (port 22) ingress to specific IP ranges or use a bastion/jump host.,CIS-5.2|NIST-SC-7|PCI-DSS-1.3
find-48e92f953c,res-d3799f0227,OPEN_RDP_PORT,Critical,8.8,2026-03-12T15:01:58Z,ACKNOWLEDGED,Restrict RDP (port 3389) to VPN range only; consider disabling and using session manager.,CIS-5.3|NIST-SC-7|PCI-DSS-1.3
find-7027695221,res-d3799f0227,OUTDATED_TLS,High,6.9,2026-03-02T15:01:58Z,ACKNOWLEDGED,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-77b1852ab4,res-d3799f0227,MISSING_RESOURCE_TAGS,Low,2.2,2026-03-19T15:01:58Z,OPEN,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-96e145f5b8,res-af43cab0b1,PUBLIC_ACCESS_ENABLED,Critical,8.9,2026-03-18T15:01:58Z,ACKNOWLEDGED,Disable public access block settings and restrict bucket/blob policy to specific principals.,SOC2-CC6.1|ISO27001-A.9.4|PCI-DSS-7.2
find-48458d11af,res-af43cab0b1,ENCRYPTION_DISABLED,High,7.3,2026-02-22T15:01:58Z,RESOLVED,Enable server-side encryption using a managed or customer-managed key (KMS/CMK).,SOC2-CC6.7|ISO27001-A.10.1|PCI-DSS-3.4|NIST-SC-28
find-f781912b80,res-af43cab0b1,MFA_NOT_ENFORCED,High,7.2,2026-03-04T15:01:58Z,RESOLVED,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-d33d3ae6ac,res-af43cab0b1,OPEN_SSH_PORT,Critical,9.2,2026-03-20T15:01:58Z,ACKNOWLEDGED,Restrict SSH (port 22) ingress to specific IP ranges or use a bastion/jump host.,CIS-5.2|NIST-SC-7|PCI-DSS-1.3
find-542510c6c0,res-af43cab0b1,OPEN_RDP_PORT,Critical,8.5,2026-03-04T15:01:58Z,RESOLVED,Restrict RDP (port 3389) to VPN range only; consider disabling and using session manager.,CIS-5.3|NIST-SC-7|PCI-DSS-1.3
find-511cd94a4c,res-af43cab0b1,OVERPRIVILEGED_IAM_ROLE,High,7.5,2026-03-05T15:01:58Z,OPEN,Apply least-privilege by scoping IAM policies to required actions and resources only.,SOC2-CC6.3|ISO27001-A.9.2|NIST-AC-6
find-a30be37771,res-af43cab0b1,NO_BACKUP_POLICY,Medium,5.4,2026-03-06T15:01:58Z,OPEN,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-8d63b7fb9f,res-af43cab0b1,OUTDATED_TLS,High,7.3,2026-02-22T15:01:58Z,OPEN,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-7c12f91cfa,res-af43cab0b1,MISSING_RESOURCE_TAGS,Low,2.2,2026-02-21T15:01:58Z,ACKNOWLEDGED,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-fc048dae1e,res-af43cab0b1,CROSS_ACCOUNT_ACCESS,High,7.9,2026-02-24T15:01:58Z,OPEN,Review cross-account trust policies; remove unauthorized external account access.,SOC2-CC6.6|NIST-AC-4
find-a8632baff1,res-af43cab0b1,UNROTATED_KEYS,High,7.6,2026-03-13T15:01:58Z,RESOLVED,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-641441574c,res-5a7b3f320c,ENCRYPTION_DISABLED,High,7.5,2026-03-08T15:01:58Z,RESOLVED,Enable server-side encryption using a managed or customer-managed key (KMS/CMK).,SOC2-CC6.7|ISO27001-A.10.1|PCI-DSS-3.4|NIST-SC-28
find-7384ae34bd,res-5a7b3f320c,MFA_NOT_ENFORCED,High,7.4,2026-03-01T15:01:58Z,RESOLVED,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-26905d3606,res-5a7b3f320c,DEFAULT_ADMIN_CREDENTIALS,Critical,9.7,2026-02-26T15:01:58Z,OPEN,Rotate all default credentials immediately; enforce strong password policy.,CIS-4.2|NIST-IA-5|PCI-DSS-2.1
find-35f463f98f,res-963b91561a,ENCRYPTION_DISABLED,High,7.3,2026-03-15T15:01:58Z,OPEN,Enable server-side encryption using a managed or customer-managed key (KMS/CMK).,SOC2-CC6.7|ISO27001-A.10.1|PCI-DSS-3.4|NIST-SC-28
find-ba4cae300a,res-963b91561a,MFA_NOT_ENFORCED,High,7.2,2026-02-25T15:01:58Z,OPEN,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-12eebf4dfd,res-963b91561a,OPEN_SSH_PORT,Critical,9.2,2026-03-08T15:01:58Z,OPEN,Restrict SSH (port 22) ingress to specific IP ranges or use a bastion/jump host.,CIS-5.2|NIST-SC-7|PCI-DSS-1.3
find-b35d8e7390,res-963b91561a,OUTDATED_TLS,High,6.9,2026-03-09T15:01:58Z,ACKNOWLEDGED,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-48c2b95d5e,res-963b91561a,CROSS_ACCOUNT_ACCESS,High,7.8,2026-03-07T15:01:58Z,OPEN,Review cross-account trust policies; remove unauthorized external account access.,SOC2-CC6.6|NIST-AC-4
